# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  649       2.432026071398e-10       4.491991456972e-12      -1.729084939703e-12       0.000000000000e+00       3.027201539660e-14       4.090590306857e-15      -6.547964326243e-16 
  650       2.425827860256e-10       4.521173674426e-12      -1.935829076732e-12       0.000000000000e+00       3.010144271929e-14       4.119375833503e-15      -6.566198300629e-16 
  651       2.419863792039e-10       4.549759328146e-12      -2.144830189485e-12       0.000000000000e+00       2.993207087372e-14       4.147799475097e-15      -6.583356361316e-16 
  652       2.414135808129e-10       4.577738468054e-12      -2.356000984580e-12       0.000000000000e+00       2.976389207269e-14       4.175874126109e-15      -6.599452256358e-16 
  653       2.408645850088e-10       4.605101079726e-12      -2.569252976905e-12       0.000000000000e+00       2.959689825194e-14       4.203612877188e-15      -6.614499995708e-16 
  654       2.403395859618e-10       4.631837084224e-12      -2.784496484946e-12       0.000000000000e+00       2.943108106885e-14       4.231029015972e-15      -6.628513852339e-16 
  655       2.398387778530e-10       4.657936337926e-12      -3.001640626114e-12       0.000000000000e+00       2.926643190104e-14       4.258136027884e-15      -6.641508363362e-16 
  656       2.393623548715e-10       4.683388632358e-12      -3.220593312075e-12       0.000000000000e+00       2.910294184507e-14       4.284947596942e-15      -6.653498331153e-16 
  657       2.389105112109e-10       4.708183694022e-12      -3.441261244078e-12       0.000000000000e+00       2.894060171502e-14       4.311477606557e-15      -6.664498824468e-16 
  658       2.384834410657e-10       4.732311184228e-12      -3.663549908281e-12       0.000000000000e+00       2.877940204120e-14       4.337740140338e-15      -6.674525179568e-16 
  659       2.380813386289e-10       4.755760698928e-12      -3.887363571082e-12       0.000000000000e+00       2.861933306877e-14       4.363749482898e-15      -6.683593001339e-16 
  660       2.377043980877e-10       4.778521768541e-12      -4.112605274446e-12       0.000000000000e+00       2.846038475641e-14       4.389520120650e-15      -6.691718164414e-16 
  661       2.373528136212e-10       4.800583857787e-12      -4.339176831233e-12       0.000000000000e+00       2.830254677494e-14       4.415066742619e-15      -6.698916814293e-16 
  662       2.370267793964e-10       4.821936365519e-12      -4.566978820529e-12       0.000000000000e+00       2.814580850600e-14       4.440404241236e-15      -6.705205368465e-16 
  663       2.367264895656e-10       4.842568624550e-12      -4.795910582967e-12       0.000000000000e+00       2.799015904066e-14       4.465547713150e-15      -6.710600517528e-16 
  664       2.364521382626e-10       4.862469901488e-12      -5.025870216064e-12       0.000000000000e+00       2.783558717812e-14       4.490512460025e-15      -6.715119226312e-16 
  665       2.362039195997e-10       4.881629396563e-12      -5.256754569545e-12       0.000000000000e+00       2.768208142432e-14       4.515313989343e-15      -6.718778735000e-16 
  666       2.359820276643e-10       4.900036243460e-12      -5.488459240670e-12       0.000000000000e+00       2.752962999060e-14       4.539968015214e-15      -6.721596560247e-16 
  667       2.357866565160e-10       4.917679509148e-12      -5.720878569565e-12       0.000000000000e+00       2.737822079234e-14       4.564490459169e-15      -6.723590496304e-16 
  668       2.356180001828e-10       4.934548193714e-12      -5.953905634547e-12       0.000000000000e+00       2.722784144766e-14       4.588897450971e-15      -6.724778616137e-16 
  669       2.354762526585e-10       4.950631230190e-12      -6.187432247458e-12       0.000000000000e+00       2.707847927597e-14       4.613205329416e-15      -6.725179272550e-16 
  670       2.353616078988e-10       4.965917484386e-12      -6.421348948986e-12       0.000000000000e+00       2.693012129674e-14       4.637430643135e-15      -6.724811099303e-16 
  671       2.352742072281e-10       4.980397416987e-12      -6.655549436610e-12       0.000000000000e+00       2.678275578365e-14       4.661585375936e-15      -6.723691732191e-16 
  672       2.352139803114e-10       4.994068109818e-12      -6.889943963465e-12       0.000000000000e+00       2.663637696720e-14       4.685662507360e-15      -6.721833939493e-16 
  673       2.351808007210e-10       5.006928348442e-12      -7.124446221322e-12       0.000000000000e+00       2.649098043164e-14       4.709650140015e-15      -6.719249409670e-16 
  674       2.351745381968e-10       5.018976970053e-12      -7.358968930858e-12       0.000000000000e+00       2.634656156769e-14       4.733536246163e-15      -6.715950024583e-16 
  675       2.351950586288e-10       5.030212863746e-12      -7.593423838155e-12       0.000000000000e+00       2.620311557157e-14       4.757308667258e-15      -6.711947860270e-16 
  676       2.352422240402e-10       5.040634970794e-12      -7.827721711213e-12       0.000000000000e+00       2.606063744407e-14       4.780955113472e-15      -6.707255187729e-16 
  677       2.353158925699e-10       5.050242284916e-12      -8.061772336458e-12       0.000000000000e+00       2.591912198965e-14       4.804463163232e-15      -6.701884473696e-16 
  678       2.354159184554e-10       5.059033852558e-12      -8.295484515247e-12       0.000000000000e+00       2.577856381546e-14       4.827820262750e-15      -6.695848381429e-16 
  679       2.355421520153e-10       5.067008773158e-12      -8.528766060376e-12       0.000000000000e+00       2.563895733044e-14       4.851013725553e-15      -6.689159771485e-16 
  680       2.356944396325e-10       5.074166199424e-12      -8.761523792593e-12       0.000000000000e+00       2.550029674433e-14       4.874030732021e-15      -6.681831702502e-16 
  681       2.358726237363e-10       5.080505337607e-12      -8.993663537099e-12       0.000000000000e+00       2.536257606680e-14       4.896858328914e-15      -6.673877431980e-16 
  682       2.360765427860e-10       5.086025447770e-12      -9.225090120060e-12       0.000000000000e+00       2.522578910647e-14       4.919483428907e-15      -6.665310417063e-16 
  683       2.363060312528e-10       5.090725844067e-12      -9.455707365114e-12       0.000000000000e+00       2.508992946997e-14       4.941892810121e-15      -6.656144315315e-16 
  684       2.365609196030e-10       5.094605895012e-12      -9.685418089878e-12       0.000000000000e+00       2.495499056104e-14       4.964073115656e-15      -6.646392985503e-16 
  685       2.368410342809e-10       5.097665023752e-12      -9.914124102456e-12       0.000000000000e+00       2.482096557954e-14       4.986010853123e-15      -6.636070488382e-16 
  686       2.371461976910e-10       5.099902708343e-12      -1.014172619795e-11       0.000000000000e+00       2.468784752058e-14       5.007692394176e-15      -6.625191087465e-16 
  687       2.374762281813e-10       5.101318482022e-12      -1.036812415496e-11       0.000000000000e+00       2.455562917351e-14       5.029103974045e-15      -6.613769249816e-16 
  688       2.378309400257e-10       5.101911933477e-12      -1.059321673211e-11       0.000000000000e+00       2.442430312104e-14       5.050231691067e-15      -6.601819646819e-16 
  689       2.382101434071e-10       5.101682707127e-12      -1.081690166453e-11       0.000000000000e+00       2.429386173827e-14       5.071061506219e-15      -6.589357154969e-16 
  690       2.386136443996e-10       5.100630503386e-12      -1.103907566038e-11       0.000000000000e+00       2.416429719178e-14       5.091579242651e-15      -6.576396856643e-16 
  691       2.390412449518e-10       5.098755078945e-12      -1.125963439735e-11       0.000000000000e+00       2.403560143867e-14       5.111770585216e-15      -6.562954040888e-16 
  692       2.394927428692e-10       5.096056247040e-12      -1.147847251919e-11       0.000000000000e+00       2.390776622563e-14       5.131621080006e-15      -6.549044204196e-16 
  693       2.399679317972e-10       5.092533877724e-12      -1.169548363218e-11       0.000000000000e+00       2.378078308801e-14       5.151116133879e-15      -6.534683051291e-16 
  694       2.404666012037e-10       5.088187898147e-12      -1.191056030167e-11       0.000000000000e+00       2.365464334888e-14       5.170241013997e-15      -6.519886495900e-16 
  695       2.409885363618e-10       5.083018292819e-12      -1.212359404858e-11       0.000000000000e+00       2.352933811807e-14       5.188980847352e-15      -6.504670661545e-16 
  696       2.415335183325e-10       5.077025103893e-12      -1.233447534589e-11       0.000000000000e+00       2.340485829128e-14       5.207320620307e-15      -6.489051882313e-16 
  697       2.421013239480e-10       5.070208431432e-12      -1.254309361517e-11       0.000000000000e+00       2.328119454911e-14       5.225245178117e-15      -6.473046703644e-16 
  698       2.426917257936e-10       5.062568433684e-12      -1.274933722309e-11       0.000000000000e+00       2.315833735613e-14       5.242739224471e-15      -6.456671883107e-16 
  699       2.433044921910e-10       5.054105327355e-12      -1.295309347790e-11       0.000000000000e+00       2.303627695994e-14       5.259787321019e-15      -6.439944391185e-16 
  700       2.439393871811e-10       5.044819387883e-12      -1.315424862597e-11       0.000000000000e+00       2.291500339024e-14       5.276373886906e-15      -6.422881412048e-16 
  701       2.445961470834e-10       5.034712214144e-12      -1.335269711073e-11       0.000000000000e+00       2.279450765669e-14       5.292486062585e-15      -6.405495654633e-16 
  702       2.452744096762e-10       5.023790550899e-12      -1.354836956795e-11       0.000000000000e+00       2.267478537175e-14       5.308122367569e-15      -6.387781177245e-16 
  703       2.459737835091e-10       5.012062546398e-12      -1.374120540590e-11       0.000000000000e+00       2.255583320136e-14       5.323284221841e-15      -6.369727269635e-16 
  704       2.466938711703e-10       4.999536495726e-12      -1.393114359438e-11       0.000000000000e+00       2.243764767228e-14       5.337973098112e-15      -6.351323115649e-16 
  705       2.474342692628e-10       4.986220841387e-12      -1.411812266348e-11       0.000000000000e+00       2.232022517148e-14       5.352190522055e-15      -6.332557792858e-16 
  706       2.481945683821e-10       4.972124173884e-12      -1.430208070236e-11       0.000000000000e+00       2.220356194549e-14       5.365938072534e-15      -6.313420272200e-16 
  707       2.489743530929e-10       4.957255232297e-12      -1.448295535801e-11       0.000000000000e+00       2.208765409976e-14       5.379217381830e-15      -6.293899417616e-16 
  708       2.497732019063e-10       4.941622904872e-12      -1.466068383403e-11       0.000000000000e+00       2.197249759799e-14       5.392030135881e-15      -6.273983985685e-16 
  709       2.505906872568e-10       4.925236229595e-12      -1.483520288937e-11       0.000000000000e+00       2.185808826151e-14       5.404378074505e-15      -6.253662625262e-16 
  710       2.514263754791e-10       4.908104394777e-12      -1.500644883713e-11       0.000000000000e+00       2.174442176863e-14       5.416262991634e-15      -6.232923877116e-16 
  711       2.522798267856e-10       4.890236739636e-12      -1.517435754329e-11       0.000000000000e+00       2.163149365400e-14       5.427686735545e-15      -6.211756173567e-16 
  712       2.531505952429e-10       4.871642754876e-12      -1.533886442550e-11       0.000000000000e+00       2.151929930794e-14       5.438651209087e-15      -6.190147838120e-16 
  713       2.540382287495e-10       4.852332083272e-12      -1.549990445186e-11       0.000000000000e+00       2.140783397583e-14       5.449158369918e-15      -6.168087085105e-16 
  714       2.549422690121e-10       4.832314520247e-12      -1.565741213965e-11       0.000000000000e+00       2.129709275745e-14       5.459210230731e-15      -6.145562019313e-16 
  715       2.558622515232e-10       4.811600014458e-12      -1.581132155411e-11       0.000000000000e+00       2.118707060633e-14       5.468808859484e-15      -6.122560635634e-16 
  716       2.567977055378e-10       4.790198668374e-12      -1.596156630723e-11       0.000000000000e+00       2.107776232912e-14       5.477956379636e-15      -6.099070818690e-16 
  717       2.577481540508e-10       4.768120738858e-12      -1.610807955649e-11       0.000000000000e+00       2.096916258492e-14       5.486654970372e-15      -6.075080342477e-16 
  718       2.587131137735e-10       4.745376637751e-12      -1.625079400363e-11       0.000000000000e+00       2.086126588467e-14       5.494906866837e-15      -6.050576869999e-16 
  719       2.596920951112e-10       4.721976932451e-12      -1.638964189343e-11       0.000000000000e+00       2.075406659048e-14       5.502714360364e-15      -6.025547952906e-16 
  720       2.606846021399e-10       4.697932346495e-12      -1.652455501246e-11       0.000000000000e+00       2.064755891498e-14       5.510079798710e-15      -5.999981031131e-16 
  721       2.616901325834e-10       4.673253760139e-12      -1.665546468785e-11       0.000000000000e+00       2.054173692072e-14       5.517005586280e-15      -5.973863432524e-16 
  722       2.627081777903e-10       4.647952210945e-12      -1.678230178607e-11       0.000000000000e+00       2.043659451946e-14       5.523494184362e-15      -5.947182372495e-16 
  723       2.637382227113e-10       4.622038894354e-12      -1.690499671169e-11       0.000000000000e+00       2.033212547159e-14       5.529548111357e-15      -5.919924953645e-16 
  724       2.647797458760e-10       4.595525164275e-12      -1.702347940614e-11       0.000000000000e+00       2.022832338543e-14       5.535169943009e-15      -5.892078165407e-16 
  725       2.658322193697e-10       4.568422533662e-12      -1.713767934647e-11       0.000000000000e+00       2.012518171663e-14       5.540362312636e-15      -5.863628883678e-16 
  726       2.668951088110e-10       4.540742675097e-12      -1.724752554414e-11       0.000000000000e+00       2.002269376749e-14       5.545127911360e-15      -5.834563870464e-16 
  727       2.679678733286e-10       4.512497421371e-12      -1.735294654377e-11       0.000000000000e+00       1.992085268633e-14       5.549469488340e-15      -5.804869773509e-16 
  728       2.690499655380e-10       4.483698766068e-12      -1.745387042191e-11       0.000000000000e+00       1.981965146688e-14       5.553389850999e-15      -5.774533125936e-16 
  729       2.701408315190e-10       4.454358864142e-12      -1.755022478580e-11       0.000000000000e+00       1.971908294756e-14       5.556891865259e-15      -5.743540345883e-16 
  730       2.712399107927e-10       4.424490032500e-12      -1.764193677215e-11       0.000000000000e+00       1.961913981090e-14       5.559978455769e-15      -5.711877736139e-16 
  731       2.723466362982e-10       4.394104750587e-12      -1.772893304591e-11       0.000000000000e+00       1.951981458287e-14       5.562652606134e-15      -5.679531483784e-16 
  732       2.734604503861e-10       4.363215910522e-12      -1.781115051376e-11       0.000000000000e+00       1.942110051833e-14       5.564917491947e-15      -5.646491578583e-16 
  733       2.745808531944e-10       4.331837571819e-12      -1.788856870139e-11       0.000000000000e+00       1.932299427799e-14       5.566776882294e-15      -5.612763654563e-16 
  734       2.757073551908e-10       4.299984222856e-12      -1.796117801892e-11       0.000000000000e+00       1.922549330350e-14       5.568234746708e-15      -5.578357383658e-16 
  735       2.768394612247e-10       4.267670533318e-12      -1.802896910572e-11       0.000000000000e+00       1.912859493576e-14       5.569295123347e-15      -5.543282578836e-16 
  736       2.779766705079e-10       4.234911354827e-12      -1.809193283157e-11       0.000000000000e+00       1.903229641449e-14       5.569962119263e-15      -5.507549194607e-16 
  737       2.791184765948e-10       4.201721721586e-12      -1.815006029785e-11       0.000000000000e+00       1.893659487774e-14       5.570239910658e-15      -5.471167327543e-16 
  738       2.802643673634e-10       4.168116851013e-12      -1.820334283868e-11       0.000000000000e+00       1.884148736148e-14       5.570132743147e-15      -5.434147216784e-16 
  739       2.814138249959e-10       4.134112144377e-12      -1.825177202209e-11       0.000000000000e+00       1.874697079913e-14       5.569644932015e-15      -5.396499244558e-16 
  740       2.825663259589e-10       4.099723187440e-12      -1.829533965118e-11       0.000000000000e+00       1.865304202115e-14       5.568780862481e-15      -5.358233936690e-16 
  741       2.837213409847e-10       4.064965751089e-12      -1.833403776529e-11       0.000000000000e+00       1.855969775453e-14       5.567544989957e-15      -5.319361963118e-16 
  742       2.848783350514e-10       4.029855791977e-12      -1.836785864115e-11       0.000000000000e+00       1.846693462242e-14       5.565941840308e-15      -5.279894138402e-16 
  743       2.860367673636e-10       3.994409453157e-12      -1.839679479405e-11       0.000000000000e+00       1.837474914362e-14       5.563976010112e-15      -5.239841422244e-16 
  744       2.871960913332e-10       3.958643064724e-12      -1.842083897903e-11       0.000000000000e+00       1.828313773218e-14       5.561652166922e-15      -5.199214919998e-16 
  745       2.883557545599e-10       3.922573144448e-12      -1.843998419198e-11       0.000000000000e+00       1.819209669691e-14       5.558975049526e-15      -5.158025883180e-16 
  746       2.895151988119e-10       3.886216398412e-12      -1.845422367085e-11       0.000000000000e+00       1.810162224099e-14       5.555949468205e-15      -5.116285709987e-16 
  747       2.906738600063e-10       3.849589721650e-12      -1.846355089682e-11       0.000000000000e+00       1.801171046146e-14       5.552580304999e-15      -5.074005945809e-16 
  748       2.918311681900e-10       3.812710198786e-12      -1.846795959543e-11       0.000000000000e+00       1.792235734882e-14       5.548872513959e-15      -5.031198283738e-16 
  749       2.929865475201e-10       3.775595104667e-12      -1.846744373775e-11       0.000000000000e+00       1.783355878656e-14       5.544831121416e-15      -4.987874565089e-16 
  750       2.941394162449e-10       3.738261905006e-12      -1.846199754157e-11       0.000000000000e+00       1.774531055072e-14       5.540461226236e-15      -4.944046779905e-16 
  751       2.952891866838e-10       3.700728257013e-12      -1.845161547254e-11       0.000000000000e+00       1.765760830947e-14       5.535768000082e-15      -4.899727067477e-16 
  752       2.964352652087e-10       3.663012010037e-12      -1.843629224532e-11       0.000000000000e+00       1.757044762260e-14       5.530756687675e-15      -4.854927716855e-16 
  753       2.975770522242e-10       3.625131206200e-12      -1.841602282479e-11       0.000000000000e+00       1.748382394115e-14       5.525432607053e-15      -4.809661167359e-16 
  754       2.987139421482e-10       3.587104081039e-12      -1.839080242714e-11       0.000000000000e+00       1.739773260690e-14       5.519801149832e-15      -4.763940009096e-16 
  755       2.998453233926e-10       3.548949064136e-12      -1.836062652112e-11       0.000000000000e+00       1.731216885197e-14       5.513867781468e-15      -4.717776983474e-16 
  756       3.009705783442e-10       3.510684779763e-12      -1.832549082913e-11       0.000000000000e+00       1.722712779832e-14       5.507638041515e-15      -4.671184983709e-16 
  757       3.020890833447e-10       3.472330047514e-12      -1.828539132842e-11       0.000000000000e+00       1.714260445739e-14       5.501117543887e-15      -4.624177055345e-16 
  758       3.032002086720e-10       3.433903882943e-12      -1.824032425223e-11       0.000000000000e+00       1.705859372956e-14       5.494311977117e-15      -4.576766396767e-16 
  759       3.043033185204e-10       3.395425498205e-12      -1.819028609100e-11       0.000000000000e+00       1.697509040375e-14       5.487227104619e-15      -4.528966359708e-16 
  760       3.053977709811e-10       3.356914302689e-12      -1.813527359348e-11       0.000000000000e+00       1.689208915698e-14       5.479868764946e-15      -4.480790449770e-16 
  761       3.064829180233e-10       3.318389903655e-12      -1.807528376789e-11       0.000000000000e+00       1.680958455391e-14       5.472242872056e-15      -4.432252326934e-16 
  762       3.075581054745e-10       3.279872106877e-12      -1.801031388315e-11       0.000000000000e+00       1.672757104639e-14       5.464355415564e-15      -4.383365806072e-16 
  763       3.086226730012e-10       3.241380917272e-12      -1.794036146997e-11       0.000000000000e+00       1.664604297303e-14       5.456212461008e-15      -4.334144857463e-16 
  764       3.096760052663e-10       3.202935519725e-12      -1.786543222741e-11       0.000000000000e+00       1.656499523486e-14       5.447819145955e-15      -4.284603646315e-16 
  765       3.107176865130e-10       3.164551198912e-12      -1.778556390572e-11       0.000000000000e+00       1.648442533747e-14       5.439176646756e-15      -4.234756651131e-16 
  766       3.117473488942e-10       3.126242361919e-12      -1.770080288186e-11       0.000000000000e+00       1.640433138700e-14       5.430285154385e-15      -4.184618548619e-16 
  767       3.127646215544e-10       3.088023553164e-12      -1.761119629817e-11       0.000000000000e+00       1.632471141724e-14       5.421144873406e-15      -4.134204175410e-16 
  768       3.137691306206e-10       3.049909454824e-12      -1.751679206522e-11       0.000000000000e+00       1.624556338929e-14       5.411756022021e-15      -4.083528528577e-16 
  769       3.147604991937e-10       3.011914887263e-12      -1.741763886455e-11       0.000000000000e+00       1.616688519127e-14       5.402118832127e-15      -4.032606766157e-16 
  770       3.157383473393e-10       2.974054809459e-12      -1.731378615147e-11       0.000000000000e+00       1.608867463803e-14       5.392233549370e-15      -3.981454207674e-16 
  771       3.167022920790e-10       2.936344319433e-12      -1.720528415787e-11       0.000000000000e+00       1.601092947084e-14       5.382100433201e-15      -3.930086334658e-16 
  772       3.176519473816e-10       2.898798654675e-12      -1.709218389495e-11       0.000000000000e+00       1.593364735703e-14       5.371719756927e-15      -3.878518791167e-16 
  773       3.185869241542e-10       2.861433192574e-12      -1.697453715609e-11       0.000000000000e+00       1.585682588976e-14       5.361091807769e-15      -3.826767384310e-16 
  774       3.195068302330e-10       2.824263450845e-12      -1.685239651953e-11       0.000000000000e+00       1.578046258766e-14       5.350216886912e-15      -3.774848084766e-16 
  775       3.204112703751e-10       2.787305087957e-12      -1.672581535126e-11       0.000000000000e+00       1.570455489454e-14       5.339095309561e-15      -3.722777027307e-16 
  776       3.212998462488e-10       2.750573903562e-12      -1.659484780774e-11       0.000000000000e+00       1.562910017909e-14       5.327727404999e-15      -3.670570511319e-16 
  777       3.221721564256e-10       2.714085838919e-12      -1.645954883869e-11       0.000000000000e+00       1.555409573454e-14       5.316113516634e-15      -3.618245001323e-16 
  778       3.230277963704e-10       2.677856977328e-12      -1.631997418992e-11       0.000000000000e+00       1.547953877839e-14       5.304254002059e-15      -3.565817127497e-16 
  779       3.238663584336e-10       2.641903544550e-12      -1.617618040607e-11       0.000000000000e+00       1.540542645209e-14       5.292149233104e-15      -3.513303686196e-16 
  780       3.246874318414e-10       2.606241909245e-12      -1.602822483341e-11       0.000000000000e+00       1.533175582073e-14       5.279799595891e-15      -3.460721640476e-16 
  781       3.254906026873e-10       2.570888583389e-12      -1.587616562263e-11       0.000000000000e+00       1.525852387273e-14       5.267205490887e-15      -3.408088120613e-16 
  782       3.262754539233e-10       2.535860222710e-12      -1.572006173164e-11       0.000000000000e+00       1.518572751954e-14       5.254367332959e-15      -3.355420424625e-16 
  783       3.270415653509e-10       2.501173627113e-12      -1.555997292831e-11       0.000000000000e+00       1.511336359530e-14       5.241285551429e-15      -3.302736018793e-16 
  784       3.277885136122e-10       2.466845741108e-12      -1.539595979333e-11       0.000000000000e+00       1.504142885661e-14       5.227960590127e-15      -3.250052538183e-16 
  785       3.285158721812e-10       2.432893654235e-12      -1.522808372291e-11       0.000000000000e+00       1.496991998214e-14       5.214392907446e-15      -3.197387787170e-16 
  786       3.292232113547e-10       2.399334601499e-12      -1.505640693164e-11       0.000000000000e+00       1.489883357235e-14       5.200582976395e-15      -3.144759739952e-16 
  787       3.299100982434e-10       2.366185963790e-12      -1.488099245521e-11       0.000000000000e+00       1.482816614920e-14       5.186531284656e-15      -3.092186541080e-16 
  788       3.305760967634e-10       2.333465268317e-12      -1.470190415328e-11       0.000000000000e+00       1.475791415584e-14       5.172238334635e-15      -3.039686505974e-16 
  789       3.312207676270e-10       2.301190189031e-12      -1.451920671217e-11       0.000000000000e+00       1.468807395628e-14       5.157704643517e-15      -2.987278121445e-16 
  790       3.318436683339e-10       2.269378547057e-12      -1.433296564772e-11       0.000000000000e+00       1.461864183509e-14       5.142930743324e-15      -2.934980046217e-16 
  791       3.324443531623e-10       2.238048311120e-12      -1.414324730804e-11       0.000000000000e+00       1.454961399712e-14       5.127917180963e-15      -2.882811111451e-16 
  792       3.330223731601e-10       2.207217597972e-12      -1.395011887631e-11       0.000000000000e+00       1.448098656713e-14       5.112664518284e-15      -2.830790321261e-16 
  793       3.335772761361e-10       2.176904672821e-12      -1.375364837354e-11       0.000000000000e+00       1.441275558957e-14       5.097173332135e-15      -2.778936853240e-16 
  794       3.341086066509e-10       2.147127949760e-12      -1.355390466140e-11       0.000000000000e+00       1.434491702819e-14       5.081444214414e-15      -2.727270058980e-16 
  795       3.346159060082e-10       2.117905992192e-12      -1.335095744497e-11       0.000000000000e+00       1.427746676579e-14       5.065477772123e-15      -2.675809464591e-16 
  796       3.350987122459e-10       2.089257513261e-12      -1.314487727556e-11       0.000000000000e+00       1.421040060387e-14       5.049274627424e-15      -2.624574771226e-16 
  797       3.355565601271e-10       2.061201376277e-12      -1.293573555345e-11       0.000000000000e+00       1.414371426236e-14       5.032835417695e-15      -2.573585855601e-16 
  798       3.359890454825e-10       2.033754618444e-12      -1.272360576901e-11       0.000000000000e+00       1.407740389025e-14       5.016161429129e-15      -2.522858534187e-16 
  799       3.363960195453e-10       2.006926481542e-12      -1.250856724525e-11       0.000000000000e+00       1.401146760846e-14       4.999256510151e-15      -2.472391769810e-16 
  800       3.367773981518e-10       1.980724272944e-12      -1.229070146922e-11       0.000000000000e+00       1.394590399454e-14       4.982125193099e-15      -2.422180232154e-16 
  801       3.371330977161e-10       1.955155332480e-12      -1.207009086292e-11       0.000000000000e+00       1.388071157414e-14       4.964772064019e-15      -2.372218512619e-16 
  802       3.374630352329e-10       1.930227032493e-12      -1.184681878633e-11       0.000000000000e+00       1.381588882072e-14       4.947201762832e-15      -2.322501124042e-16 
  803       3.377671282810e-10       1.905946777898e-12      -1.162096954039e-11       0.000000000000e+00       1.375143415539e-14       4.929418983515e-15      -2.273022500427e-16 
  804       3.380452950263e-10       1.882322006237e-12      -1.139262837008e-11       0.000000000000e+00       1.368734594666e-14       4.911428474271e-15      -2.223776996663e-16 
  805       3.382974542253e-10       1.859360187733e-12      -1.116188146737e-11       0.000000000000e+00       1.362362251025e-14       4.893235037701e-15      -2.174758888252e-16 
  806       3.385235252282e-10       1.837068825347e-12      -1.092881597431e-11       0.000000000000e+00       1.356026210888e-14       4.874843530981e-15      -2.125962371031e-16 
  807       3.387234279820e-10       1.815455454834e-12      -1.069351998598e-11       0.000000000000e+00       1.349726295206e-14       4.856258866032e-15      -2.077381560896e-16 
  808       3.388970830342e-10       1.794527644799e-12      -1.045608255358e-11       0.000000000000e+00       1.343462319586e-14       4.837486009695e-15      -2.029010493530e-16 
  809       3.390444115354e-10       1.774292996753e-12      -1.021659368739e-11       0.000000000000e+00       1.337234094272e-14       4.818529983907e-15      -1.980843124121e-16 
  810       3.391653352430e-10       1.754759145167e-12      -9.975144359799e-12       0.000000000000e+00       1.331041424123e-14       4.799395865870e-15      -1.932873327089e-16 
  811       3.392597765243e-10       1.735933757529e-12      -9.731826508363e-12       0.000000000000e+00       1.324884108590e-14       4.780088788225e-15      -1.885094895812e-16 
  812       3.393276583598e-10       1.717824534403e-12      -9.486733038783e-12       0.000000000000e+00       1.318761941700e-14       4.760613939231e-15      -1.837501542348e-16 
  813       3.393689043464e-10       1.700439209480e-12      -9.239957827939e-12       0.000000000000e+00       1.312674712029e-14       4.740976562931e-15      -1.790086897157e-16 
  814       3.393834387004e-10       1.683785549635e-12      -8.991595726911e-12       0.000000000000e+00       1.306622202685e-14       4.721181959331e-15      -1.742844508831e-16 
  815       3.393711862613e-10       1.667871354985e-12      -8.741742563992e-12       0.000000000000e+00       1.300604191283e-14       4.701235484570e-15      -1.695767843811e-16 
  816       3.393320724944e-10       1.652704458944e-12      -8.490495147713e-12       0.000000000000e+00       1.294620449929e-14       4.681142551095e-15      -1.648850286115e-16 
  817       3.392660234945e-10       1.638292728278e-12      -8.237951269860e-12       0.000000000000e+00       1.288670745194e-14       4.660908627835e-15      -1.602085137065e-16 
  818       3.391729659890e-10       1.624644063159e-12      -7.984209708489e-12       0.000000000000e+00       1.282754838097e-14       4.640539240374e-15      -1.555465615003e-16 
  819       3.390528273410e-10       1.611766397228e-12      -7.729370230951e-12       0.000000000000e+00       1.276872484079e-14       4.620039971123e-15      -1.508984855023e-16 
  820       3.389055355528e-10       1.599667697641e-12      -7.473533596909e-12       0.000000000000e+00       1.271023432987e-14       4.599416459497e-15      -1.462635908691e-16 
  821       3.387310192687e-10       1.588355965133e-12      -7.216801561355e-12       0.000000000000e+00       1.265207429050e-14       4.578674402083e-15      -1.416411743769e-16 
  822       3.385292077790e-10       1.577839234070e-12      -6.959276877632e-12       0.000000000000e+00       1.259424210857e-14       4.557819552820e-15      -1.370305243941e-16 
  823       3.383000310224e-10       1.568125572505e-12      -6.701063300451e-12       0.000000000000e+00       1.253673511338e-14       4.536857723166e-15      -1.324309208535e-16 
  824       3.380434195897e-10       1.559223082234e-12      -6.442265588911e-12       0.000000000000e+00       1.247955057744e-14       4.515794782278e-15      -1.278416352249e-16 
  825       3.377593047270e-10       1.551139898855e-12      -6.182989509517e-12       0.000000000000e+00       1.242268571620e-14       4.494636657180e-15      -1.232619304875e-16 
  826       3.374476183389e-10       1.543884191818e-12      -5.923341839202e-12       0.000000000000e+00       1.236613768792e-14       4.473389332938e-15      -1.186910611021e-16 
  827       3.371082929917e-10       1.537464164486e-12      -5.663430368341e-12       0.000000000000e+00       1.230990359339e-14       4.452058852835e-15      -1.141282729836e-16 
  828       3.367412619166e-10       1.531888054188e-12      -5.403363903775e-12       0.000000000000e+00       1.225398047576e-14       4.430651318546e-15      -1.095728034736e-16 
