#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:V_x_smg               19:V_x_prime_smg         20:h_prime               21:eta                
       8.793904943693e+03       3.288742875309e-01      -1.974126739482e-01      -6.830525260959e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.680471433926e+03       1.474512482242e+00       4.874483152879e-02       4.874483152879e-02      -1.949821663482e-01      -3.964060324435e-08       0.000000000000e+00      -6.756541113889e+03       1.475195571937e+00       1.668124004005e+02      -3.028365636150e-03       2.950391223155e+00       8.238506600769e-02 
       8.794480174144e+03       3.289174293582e-01      -1.974117732985e-01      -6.828832423977e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.681319644201e+03       1.474599440755e+00       4.874456987269e-02       4.874456987269e-02      -1.949817591525e-01      -3.962735251051e-08       0.000000000000e+00      -6.757389717078e+03       1.475282456789e+00       1.668107115677e+02      -2.842852842262e-03       2.950564992833e+00       8.238505840813e-02 
       8.795750829617e+03       3.290127397174e-01      -1.974096781645e-01      -6.825094671647e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.683193475820e+03       1.474791517287e+00       4.874399160432e-02       4.874399160432e-02      -1.949807536150e-01      -3.959775729534e-08       0.000000000000e+00      -6.759264416470e+03       1.475474370639e+00       1.668073661612e+02      -2.419686578079e-03       2.950948820473e+00       8.238504163014e-02 
       8.797021485090e+03       3.291080668854e-01      -1.974074380344e-01      -6.821359164189e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.685067551493e+03       1.474983579332e+00       4.874341294669e-02       4.874341294669e-02      -1.949796025053e-01      -3.956771488234e-08       0.000000000000e+00      -6.761139359712e+03       1.475666270045e+00       1.668045700497e+02      -1.978274847371e-03       2.951332619226e+00       8.238502486479e-02 
       8.798292140564e+03       3.292034108657e-01      -1.974050534547e-01      -6.817625906042e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.686941871203e+03       1.475175626856e+00       4.874283390028e-02       4.874283390028e-02      -1.949783063700e-01      -3.953722882422e-08       0.000000000000e+00      -6.763014546783e+03       1.475858154975e+00       1.668023462525e+02      -1.518914840908e-03       2.951716389023e+00       8.238500811225e-02 
       8.799562796037e+03       3.292987716619e-01      -1.974025249702e-01      -6.813894890545e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.688816434931e+03       1.475367659828e+00       4.874225446550e-02       4.874225446550e-02      -1.949768657545e-01      -3.950630067528e-08       0.000000000000e+00      -6.764889977666e+03       1.476050025396e+00       1.668007173920e+02      -1.041912037318e-03       2.952100129804e+00       8.238499137272e-02 
       8.800833451510e+03       3.293941492775e-01      -1.973998531238e-01      -6.810166122140e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.690691242658e+03       1.475559678221e+00       4.874167464268e-02       4.874167464268e-02      -1.949752812023e-01      -3.947493354417e-08       0.000000000000e+00      -6.766765652342e+03       1.476241881281e+00       1.667997056864e+02      -5.475779274584e-04       2.952483841512e+00       8.238497464638e-02 
       8.802540996002e+03       3.295223470388e-01      -1.973960377938e-01      -6.805158845324e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.693211049091e+03       1.475817695225e+00       4.874089484902e-02       4.874089484902e-02      -1.949729261054e-01      -3.943209603285e-08       0.000000000000e+00      -6.769286623480e+03       1.476499679970e+00       1.667993561815e+02       1.434352913834e-04       2.952999438805e+00       8.238495219013e-02 
       8.804248540495e+03       3.296505751888e-01      -1.973919658568e-01      -6.800155667452e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.695731296078e+03       1.476075685800e+00       4.874011435567e-02       4.874011435567e-02      -1.949703133647e-01      -3.938848047724e-08       0.000000000000e+00      -6.771808034800e+03       1.476757452311e+00       1.668002121924e+02       8.642987598190e-04       2.953514983398e+00       8.238492975849e-02 
       8.805956084987e+03       3.297788337360e-01      -1.973876386164e-01      -6.795156639594e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.698251983575e+03       1.476333649904e+00       4.873933316297e-02       4.873933316297e-02      -1.949674442850e-01      -3.934409797957e-08       0.000000000000e+00      -6.774329886258e+03       1.477015198257e+00       1.668023239500e+02       1.614097811939e-03       2.954030475203e+00       8.238490735189e-02 
       8.807663629479e+03       3.299071226888e-01      -1.973830573712e-01      -6.790161817261e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.700773111537e+03       1.476591587499e+00       4.873855127106e-02       4.873855127106e-02      -1.949643201656e-01      -3.929896053023e-08       0.000000000000e+00      -6.776852177808e+03       1.477272917775e+00       1.668057400393e+02       2.391856734520e-03       2.954545914148e+00       8.238488497077e-02 
       8.809371173971e+03       3.300354420558e-01      -1.973782234143e-01      -6.785171289270e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.703294679919e+03       1.476849498561e+00       4.873776867987e-02       4.873776867987e-02      -1.949609423004e-01      -3.925308234010e-08       0.000000000000e+00      -6.779374909405e+03       1.477530610837e+00       1.668105073214e+02       3.196542608212e-03       2.955061300181e+00       8.238486261555e-02 
       8.812250277977e+03       3.302518712330e-01      -1.973695041478e-01      -6.776766698913e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.707547313134e+03       1.477284304273e+00       4.873644756239e-02       4.873644756239e-02      -1.949546758227e-01      -3.917409241438e-08       0.000000000000e+00      -6.783629503084e+03       1.477965049157e+00       1.668217298306e+02       4.611260980938e-03       2.955930176661e+00       8.238482498205e-02 
       8.815129381984e+03       3.304683869417e-01      -1.973600762281e-01      -6.768375133692e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.711801198096e+03       1.477719034486e+00       4.873512445340e-02       4.873512445340e-02      -1.949476977589e-01      -3.909312451533e-08       0.000000000000e+00      -6.787885347453e+03       1.478399412200e+00       1.668371246466e+02       6.093867293932e-03       2.956798902586e+00       8.238478742532e-02 
       8.818008485990e+03       3.306849892228e-01      -1.973499457494e-01      -6.759997284167e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.716056334590e+03       1.478153689253e+00       4.873379934860e-02       4.873379934860e-02      -1.949400142074e-01      -3.901027567643e-08       0.000000000000e+00      -6.792142442297e+03       1.478833700021e+00       1.668568787136e+02       7.638397013809e-03       2.957667478062e+00       8.238474994720e-02 
       8.820887589996e+03       3.309016781171e-01      -1.973391187628e-01      -6.751633945257e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.720312722398e+03       1.478588268705e+00       4.873247224200e-02       4.873247224200e-02      -1.949316312231e-01      -3.892565314523e-08       0.000000000000e+00      -6.796400787398e+03       1.479267912749e+00       1.668811612411e+02       9.238510507326e-03       2.958535903349e+00       8.238471254946e-02 
       8.822725038143e+03       3.310400145642e-01      -1.973329746472e-01      -6.746270229119e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.723029808993e+03       1.478865578631e+00       4.873162423082e-02       4.873162423082e-02      -1.949270453460e-01      -3.887078992015e-08       0.000000000000e+00      -6.799119122589e+03       1.479544988748e+00       1.668990951166e+02       1.028501800636e-02       2.959090055238e+00       8.238468872494e-02 
       8.823423021612e+03       3.310925730834e-01      -1.973319757946e-01      -6.744191671793e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.724062070446e+03       1.478970911142e+00       4.873130188563e-02       4.873130188563e-02      -1.949266381031e-01      -3.884979626889e-08       0.000000000000e+00      -6.800151858229e+03       1.479650232421e+00       1.669064139552e+02       1.068667948046e-02       2.959300542542e+00       8.238467968365e-02 
       8.824121005081e+03       3.311451366976e-01      -1.973309332740e-01      -6.742114415648e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.725094405419e+03       1.479076239234e+00       4.873097942221e-02       4.873097942221e-02      -1.949261870208e-01      -3.882873245153e-08       0.000000000000e+00      -6.801184667326e+03       1.479755471690e+00       1.669140137491e+02       1.108995982988e-02       2.959511021038e+00       8.238467064726e-02 
       8.824818988549e+03       3.311977054074e-01      -1.973298471754e-01      -6.740038502873e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.726126813909e+03       1.479181562903e+00       4.873065684064e-02       4.873065684064e-02      -1.949256921891e-01      -3.880760313102e-08       0.000000000000e+00      -6.802217549877e+03       1.479860706548e+00       1.669218955391e+02       1.149466736185e-02       2.959721490711e+00       8.238466161578e-02 
       8.825516972018e+03       3.312502792135e-01      -1.973287175887e-01      -6.737963933467e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.727159295911e+03       1.479286882142e+00       4.873033414100e-02       4.873033414100e-02      -1.949251536980e-01      -3.878640852939e-08       0.000000000000e+00      -6.803250505879e+03       1.479965936989e+00       1.669300602819e+02       1.190075310435e-02       2.959931951550e+00       8.238465258922e-02 
       8.826214955487e+03       3.313028581163e-01      -1.973275446035e-01      -6.735890718534e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.728191851423e+03       1.479392196943e+00       4.873001132338e-02       4.873001132338e-02      -1.949245716372e-01      -3.876515020096e-08       0.000000000000e+00      -6.804283535329e+03       1.480071163005e+00       1.669385089158e+02       1.230816187063e-02       2.960142403541e+00       8.238464356761e-02 
       8.826912938956e+03       3.313554421166e-01      -1.973263283095e-01      -6.733818871396e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.729224480441e+03       1.479497507302e+00       4.872968838783e-02       4.872968838783e-02      -1.949239460964e-01      -3.874383014413e-08       0.000000000000e+00      -6.805316638224e+03       1.480176384592e+00       1.669472423409e+02       1.271679033959e-02       2.960352846672e+00       8.238463455094e-02 
       8.828132900114e+03       3.314473626074e-01      -1.973240986931e-01      -6.730200972083e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.731029523899e+03       1.479681561931e+00       4.872912366623e-02       4.872912366623e-02      -1.949227486091e-01      -3.870642517612e-08       0.000000000000e+00      -6.807122509791e+03       1.480360284095e+00       1.669631931709e+02       1.343358888446e-02       2.960720645602e+00       8.238461880322e-02 
       8.829352861272e+03       3.315392986753e-01      -1.973217375202e-01      -6.726587409300e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.732834791889e+03       1.479865602942e+00       4.872855858487e-02       4.872855858487e-02      -1.949214190433e-01      -3.866885056603e-08       0.000000000000e+00      -6.808928605701e+03       1.480544170018e+00       1.669800202270e+02       1.415319679299e-02       2.961088417374e+00       8.238460307074e-02 
       8.830572822430e+03       3.316312503237e-01      -1.973192452659e-01      -6.722978282969e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.734640284395e+03       1.480049630307e+00       4.872799314399e-02       4.872799314399e-02      -1.949199578739e-01      -3.863111830427e-08       0.000000000000e+00      -6.810734925937e+03       1.480728042336e+00       1.669977266264e+02       1.487506671105e-02       2.961456161935e+00       8.238458735357e-02 
       8.831792783588e+03       3.317232175555e-01      -1.973166224036e-01      -6.719373686348e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.736446001399e+03       1.480233644003e+00       4.872742734379e-02       4.872742734379e-02      -1.949183655749e-01      -3.859324015920e-08       0.000000000000e+00      -6.812541470484e+03       1.480911901025e+00       1.670163147906e+02       1.559865137820e-02       2.961823879236e+00       8.238457165178e-02 
       8.833012744746e+03       3.318152003741e-01      -1.973138694052e-01      -6.715773723798e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.738251942886e+03       1.480417644007e+00       4.872686118438e-02       4.872686118438e-02      -1.949166426186e-01      -3.855522834328e-08       0.000000000000e+00      -6.814348239323e+03       1.481095746062e+00       1.670357864653e+02       1.632339664476e-02       2.962191569235e+00       8.238455596542e-02 
       8.837010243522e+03       3.321167136536e-01      -1.973039424794e-01      -6.704011279446e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.744171121122e+03       1.481020468515e+00       4.872500350940e-02       4.872500350940e-02      -1.949100872273e-01      -3.842988971492e-08       0.000000000000e+00      -6.820270127257e+03       1.481698063061e+00       1.671057831304e+02       1.869938705068e-02       2.963396202983e+00       8.238450467393e-02 
       8.841007742297e+03       3.324183944337e-01      -1.972926397710e-01      -6.692303422540e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.750092708865e+03       1.481623145319e+00       4.872314197670e-02       4.872314197670e-02      -1.949021504722e-01      -3.830370154390e-08       0.000000000000e+00      -6.826194422670e+03       1.482300232785e+00       1.671852535974e+02       2.106196008099e-02       2.964600542178e+00       8.238445355005e-02 
       8.845005241073e+03       3.327202428259e-01      -1.972799775711e-01      -6.680654116575e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.756016705524e+03       1.482225674183e+00       4.872127657858e-02       4.872127657858e-02      -1.948928486556e-01      -3.817713545295e-08       0.000000000000e+00      -6.832121124972e+03       1.482902254996e+00       1.672741087708e+02       2.339117748512e-02       2.965804586346e+00       8.238440259461e-02 
       8.849002739848e+03       3.330222589416e-01      -1.972659720096e-01      -6.669067544873e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.761943110508e+03       1.482828055144e+00       4.871940730088e-02       4.871940730088e-02      -1.948821979186e-01      -3.805068327090e-08       0.000000000000e+00      -6.838050233575e+03       1.483504129732e+00       1.673721765934e+02       2.566711915790e-02       2.967008335564e+00       8.238435180781e-02 
       8.853000238624e+03       3.333244428923e-01      -1.972506390559e-01      -6.657547979572e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.767871923225e+03       1.483430288519e+00       4.871753412293e-02       4.871753412293e-02      -1.948702142411e-01      -3.792484526421e-08       0.000000000000e+00      -6.843981747888e+03       1.484105857307e+00       1.674792044502e+02       2.787030596190e-02       2.968211790464e+00       8.238430118916e-02 
       8.854295883763e+03       3.334224209607e-01      -1.972485836745e-01      -6.653733704010e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.769794050723e+03       1.483625449174e+00       4.871692615874e-02       4.871692615874e-02      -1.948692432180e-01      -3.788431457430e-08       0.000000000000e+00      -6.845904750577e+03       1.484300854118e+00       1.675157664996e+02       2.856401167852e-02       2.968601784004e+00       8.238428481888e-02 
       8.855591528903e+03       3.335204166756e-01      -1.972465656924e-01      -6.649922665858e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.771716431071e+03       1.483820594348e+00       4.871631778223e-02       4.871631778223e-02      -1.948683090128e-01      -3.784399194018e-08       0.000000000000e+00      -6.847828005904e+03       1.484495835492e+00       1.675532181216e+02       2.924451349995e-02       2.968991746672e+00       8.238426846606e-02 
       8.856887174042e+03       3.336184300411e-01      -1.972443994723e-01      -6.646120742637e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.773639064249e+03       1.484015724001e+00       4.871570899372e-02       4.871570899372e-02      -1.948672259887e-01      -3.780390733787e-08       0.000000000000e+00      -6.849751513849e+03       1.484690801389e+00       1.675915417118e+02       2.991070557460e-02       2.969381678385e+00       8.238425213059e-02 
       8.858182819181e+03       3.337164610608e-01      -1.972420855791e-01      -6.642328080897e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.775561950237e+03       1.484210838092e+00       4.871509979346e-02       4.871509979346e-02      -1.948659947110e-01      -3.776407786482e-08       0.000000000000e+00      -6.851675274392e+03       1.484885751769e+00       1.676307187849e+02       3.056201014500e-02       2.969771579067e+00       8.238423581237e-02 
       8.859478464320e+03       3.338145097388e-01      -1.972396245759e-01      -6.638544800541e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.777485089014e+03       1.484405936585e+00       4.871449018165e-02       4.871449018165e-02      -1.948646157431e-01      -3.772451862005e-08       0.000000000000e+00      -6.853599287512e+03       1.485080686597e+00       1.676707298830e+02       3.119795423005e-02       2.970161448643e+00       8.238421951131e-02 
       8.862006210372e+03       3.340058491949e-01      -1.972344019243e-01      -6.631191338258e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.781237774854e+03       1.484786520048e+00       4.871329967178e-02       4.871329967178e-02      -1.948615024265e-01      -3.764818123919e-08       0.000000000000e+00      -6.857353678545e+03       1.485460950883e+00       1.677511121363e+02       3.239237839770e-02       2.970921977062e+00       8.238418775753e-02 
       8.864533956425e+03       3.341972559056e-01      -1.972286256214e-01      -6.623875190570e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.784991422640e+03       1.485167043801e+00       4.871210759591e-02       4.871210759591e-02      -1.948578332554e-01      -3.757306088481e-08       0.000000000000e+00      -6.861109030718e+03       1.485841155631e+00       1.678344326663e+02       3.352232311599e-02       2.971682386408e+00       8.238415606758e-02 
       8.867061702477e+03       3.343887298995e-01      -1.972222997900e-01      -6.616597409970e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.788746032224e+03       1.485547507673e+00       4.871091395316e-02       4.871091395316e-02      -1.948536123557e-01      -3.749928190189e-08       0.000000000000e+00      -6.864865343882e+03       1.486221300667e+00       1.679205240226e+02       3.458395204017e-02       2.972442676333e+00       8.238412444036e-02 
       8.869589448529e+03       3.345802712054e-01      -1.972154285269e-01      -6.609359015641e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.792501603452e+03       1.485927911533e+00       4.870971874162e-02       4.870971874162e-02      -1.948488438273e-01      -3.742696486064e-08       0.000000000000e+00      -6.868622617885e+03       1.486601385861e+00       1.680092090179e+02       3.557370134659e-02       2.973202846577e+00       8.238409287470e-02 
       8.872117194581e+03       3.347718798518e-01      -1.972080159040e-01      -6.602160977920e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.796258136173e+03       1.486308255294e+00       4.870852195839e-02       4.870852195839e-02      -1.948435317447e-01      -3.735622522427e-08       0.000000000000e+00      -6.872380852576e+03       1.486981411126e+00       1.681003016877e+02       3.648831515393e-02       2.973962896965e+00       8.238406136932e-02 
       8.876565060685e+03       3.351092013589e-01      -1.971936704327e-01      -6.589595913375e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.802870530743e+03       1.486977368793e+00       4.870641224926e-02       4.870641224926e-02      -1.948328771022e-01      -3.723591124327e-08       0.000000000000e+00      -6.878996240007e+03       1.487649964607e+00       1.682658433219e+02       3.790643160547e-02       2.975300003685e+00       8.238400607402e-02 
       8.881012926788e+03       3.354467316149e-01      -1.971776831425e-01      -6.577163158550e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.809485901041e+03       1.487646296187e+00       4.870429763228e-02       4.870429763228e-02      -1.948205738704e-01      -3.712137286449e-08       0.000000000000e+00      -6.885614600677e+03       1.488318332507e+00       1.684371304856e+02       3.906917805099e-02       2.976636739256e+00       8.238395095290e-02 
       8.884594024991e+03       3.357186382213e-01      -1.971653551977e-01      -6.567201638052e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.814814277772e+03       1.488184732955e+00       4.870259150417e-02       4.870259150417e-02      -1.948112071511e-01      -3.703375472952e-08       0.000000000000e+00      -6.890945383229e+03       1.488856319193e+00       1.685784218800e+02       3.980993360154e-02       2.977712712453e+00       8.238390669387e-02 
       8.885813937750e+03       3.358112950290e-01      -1.971634834577e-01      -6.563753311983e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.816629846923e+03       1.488368125765e+00       4.870200957030e-02       4.870200957030e-02      -1.948103431633e-01      -3.700493866887e-08       0.000000000000e+00      -6.892761771564e+03       1.489039558759e+00       1.686271175563e+02       4.001979070409e-02       2.978079191527e+00       8.238389164044e-02 
       8.887033850509e+03       3.359039675641e-01      -1.971614814629e-01      -6.560316678783e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.818445639791e+03       1.488551504602e+00       4.870142726223e-02       4.870142726223e-02      -1.948093484139e-01      -3.697670591940e-08       0.000000000000e+00      -6.894578383428e+03       1.489222784390e+00       1.686760544302e+02       4.020614599996e-02       2.978445642733e+00       8.238387659860e-02 
       8.888253763267e+03       3.359966558299e-01      -1.971593496786e-01      -6.556891882781e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.820261656357e+03       1.488734869430e+00       4.870084458006e-02       4.870084458006e-02      -1.948082233683e-01      -3.694907313445e-08       0.000000000000e+00      -6.896395218803e+03       1.489405996053e+00       1.687252038928e+02       4.036859218975e-02       2.978812066004e+00       8.238386156812e-02 
       8.889473676026e+03       3.360893598297e-01      -1.971570885686e-01      -6.553478963944e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.822077896605e+03       1.488918220220e+00       4.870026152380e-02       4.870026152380e-02      -1.948069684906e-01      -3.692204653127e-08       0.000000000000e+00      -6.898212277674e+03       1.489589193716e+00       1.687745369554e+02       4.050711180603e-02       2.979178461277e+00       8.238384654874e-02 
       8.890693588784e+03       3.361820795667e-01      -1.971546985952e-01      -6.550077944478e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.823894360518e+03       1.489101556940e+00       4.869967809343e-02       4.869967809343e-02      -1.948055842436e-01      -3.689563010667e-08       0.000000000000e+00      -6.900029560022e+03       1.489772377350e+00       1.688240244664e+02       4.062175195184e-02       2.979544828492e+00       8.238383154024e-02 
       8.894190399951e+03       3.364479427041e-01      -1.971471379112e-01      -6.540395316446e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.829102391159e+03       1.489627003140e+00       4.869800364789e-02       4.869800364789e-02      -1.948009036171e-01      -3.682333638011e-08       0.000000000000e+00      -6.905239935629e+03       1.490297384954e+00       1.689663677455e+02       4.081831966314e-02       2.980594843554e+00       8.238378857628e-02 
       8.897687211117e+03       3.367139352509e-01      -1.971385329990e-01      -6.530811269556e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.834312258980e+03       1.490152332996e+00       4.869632612352e-02       4.869632612352e-02      -1.947951746162e-01      -3.675620496857e-08       0.000000000000e+00      -6.910452146883e+03       1.490822276537e+00       1.691090393030e+02       4.082000933899e-02       2.981644626587e+00       8.238374569341e-02 
       8.901184022284e+03       3.369800572846e-01      -1.971288945658e-01      -6.521326034736e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.839523963588e+03       1.490677546123e+00       4.869464551334e-02       4.869464551334e-02      -1.947884079560e-01      -3.669430803654e-08       0.000000000000e+00      -6.915666193391e+03       1.491347051714e+00       1.692513843343e+02       4.062919825301e-02       2.982694176817e+00       8.238370288575e-02 
       8.903665593531e+03       3.371689938867e-01      -1.971214333287e-01      -6.514654626866e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.843223652086e+03       1.491050201558e+00       4.869345096278e-02       4.869345096278e-02      -1.947829822149e-01      -3.665358394578e-08       0.000000000000e+00      -6.919367542929e+03       1.491719396546e+00       1.693518831070e+02       4.037875089244e-02       2.983438866400e+00       8.238367254927e-02 
       8.906147164779e+03       3.373579957685e-01      -1.971134606965e-01      -6.508032723840e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.846924265286e+03       1.491422798055e+00       4.869225484798e-02       4.869225484798e-02      -1.947770430010e-01      -3.661551151168e-08       0.000000000000e+00      -6.923069816399e+03       1.492091682603e+00       1.694516440007e+02       4.003505150079e-02       2.984183438438e+00       8.238364224538e-02 
       8.908628736026e+03       3.375470629576e-01      -1.971049804128e-01      -6.501460001473e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.850625803040e+03       1.491795335622e+00       4.869105716329e-02       4.869105716329e-02      -1.947705940604e-01      -3.658007474705e-08       0.000000000000e+00      -6.926773013653e+03       1.492463909892e+00       1.695504373072e+02       3.960040571631e-02       2.984927892945e+00       8.238361197186e-02 
       8.910612439611e+03       3.376982453434e-01      -1.970978388970e-01      -6.496241053977e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.853585380994e+03       1.492093090121e+00       4.869009863207e-02       4.869009863207e-02      -1.947650748568e-01      -3.655362923460e-08       0.000000000000e+00      -6.929733917614e+03       1.492761416480e+00       1.696285773991e+02       3.918918405418e-02       2.985522906068e+00       8.238358779252e-02 
       8.912596143196e+03       3.378494694924e-01      -1.970903772612e-01      -6.491052975122e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.856545549569e+03       1.492390807036e+00       4.868913908991e-02       4.868913908991e-02      -1.947592342101e-01      -3.652883107108e-08       0.000000000000e+00      -6.932695411705e+03       1.493058885588e+00       1.697058469914e+02       3.872308021055e-02       2.986117844233e+00       8.238356363012e-02 
       8.914579846780e+03       3.380007354186e-01      -1.970825973867e-01      -6.485895427399e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.859506308693e+03       1.492688486426e+00       4.868817853278e-02       4.868817853278e-02      -1.947530740026e-01      -3.650565538749e-08       0.000000000000e+00      -6.935657495853e+03       1.493356317274e+00       1.697821387914e+02       3.820380336004e-02       2.986712707560e+00       8.238353948357e-02 
       8.916157236118e+03       3.381210479641e-01      -1.970794877032e-01      -6.481720056239e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.861861048554e+03       1.492925166570e+00       4.868741399573e-02       4.868741399573e-02      -1.947512512935e-01      -3.648844559834e-08       0.000000000000e+00      -6.938013288988e+03       1.493592800525e+00       1.698420403522e+02       3.775134160743e-02       2.987185674026e+00       8.238352029351e-02 
       8.917734625455e+03       3.382413869416e-01      -1.970769092698e-01      -6.477543683658e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.864216161735e+03       1.493161822984e+00       4.868664881379e-02       4.868664881379e-02      -1.947499590000e-01      -3.647236068716e-08       0.000000000000e+00      -6.940369455133e+03       1.493829260110e+00       1.699011992829e+02       3.726274339298e-02       2.987658593165e+00       8.238350111220e-02 
       8.919312014792e+03       3.383617523583e-01      -1.970741159940e-01      -6.473388143302e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.866571648199e+03       1.493398455593e+00       4.868588298704e-02       4.868588298704e-02      -1.947484510305e-01      -3.645740265235e-08       0.000000000000e+00      -6.942725994249e+03       1.494065695957e+00       1.699595590288e+02       3.673837928978e-02       2.988131464828e+00       8.238348193904e-02 
